center,left,right,steering,throttle,brake,speed
IMG/center_2017_02_09_18_56_39_956.jpg, IMG/left_2017_02_09_18_56_39_956.jpg, IMG/right_2017_02_09_18_56_39_956.jpg,0.2573302,0.0,0.0,5.506797
IMG/center_2017_02_09_18_56_40_056.jpg, IMG/left_2017_02_09_18_56_40_056.jpg, IMG/right_2017_02_09_18_56_40_056.jpg,0.2573302,0.0,0.0,5.456599
IMG/center_2017_02_09_18_56_40_157.jpg, IMG/left_2017_02_09_18_56_40_157.jpg, IMG/right_2017_02_09_18_56_40_157.jpg,0.3055556,0.0,0.0,5.406061
IMG/center_2017_02_09_18_56_40_258.jpg, IMG/left_2017_02_09_18_56_40_258.jpg, IMG/right_2017_02_09_18_56_40_258.jpg,0.2766204,0.0,0.0,5.357404
IMG/center_2017_02_09_18_56_40_358.jpg, IMG/left_2017_02_09_18_56_40_358.jpg, IMG/right_2017_02_09_18_56_40_358.jpg,0.2862654,0.0,0.0,5.31158
IMG/center_2017_02_09_18_56_40_458.jpg, IMG/left_2017_02_09_18_56_40_458.jpg, IMG/right_2017_02_09_18_56_40_458.jpg,0.3055556,0.0,0.0,5.274169
IMG/center_2017_02_09_18_56_40_559.jpg, IMG/left_2017_02_09_18_56_40_559.jpg, IMG/right_2017_02_09_18_56_40_559.jpg,0.3055556,0.0,0.0,5.249878
IMG/center_2017_02_09_18_56_40_660.jpg, IMG/left_2017_02_09_18_56_40_660.jpg, IMG/right_2017_02_09_18_56_40_660.jpg,0.3248457,0.0,0.0,5.226917
IMG/center_2017_02_09_18_56_40_760.jpg, IMG/left_2017_02_09_18_56_40_760.jpg, IMG/right_2017_02_09_18_56_40_760.jpg,0.3055556,0.0,0.0,5.204959
IMG/center_2017_02_09_18_56_40_861.jpg, IMG/left_2017_02_09_18_56_40_861.jpg, IMG/right_2017_02_09_18_56_40_861.jpg,0.3055556,0.0,0.0,5.182467
IMG/center_2017_02_09_18_56_40_962.jpg, IMG/left_2017_02_09_18_56_40_962.jpg, IMG/right_2017_02_09_18_56_40_962.jpg,0.3055556,0.0,0.0,5.160503
IMG/center_2017_02_09_18_56_41_062.jpg, IMG/left_2017_02_09_18_56_41_062.jpg, IMG/right_2017_02_09_18_56_41_062.jpg,0.2862654,0.0,0.0,5.138923
IMG/center_2017_02_09_18_56_41_163.jpg, IMG/left_2017_02_09_18_56_41_163.jpg, IMG/right_2017_02_09_18_56_41_163.jpg,0.3055556,0.0,0.0,5.116229
IMG/center_2017_02_09_18_56_41_264.jpg, IMG/left_2017_02_09_18_56_41_264.jpg, IMG/right_2017_02_09_18_56_41_264.jpg,0.3055556,0.0,0.0,5.09247
IMG/center_2017_02_09_18_56_41_365.jpg, IMG/left_2017_02_09_18_56_41_365.jpg, IMG/right_2017_02_09_18_56_41_365.jpg,0.3055556,0.0,0.0,5.068957
IMG/center_2017_02_09_18_56_41_465.jpg, IMG/left_2017_02_09_18_56_41_465.jpg, IMG/right_2017_02_09_18_56_41_465.jpg,0.3055556,0.0,0.0,5.045348
IMG/center_2017_02_09_18_56_42_671.jpg, IMG/left_2017_02_09_18_56_42_671.jpg, IMG/right_2017_02_09_18_56_42_671.jpg,0.1512346,0.0,0.0,7.064094
IMG/center_2017_02_09_18_56_42_771.jpg, IMG/left_2017_02_09_18_56_42_771.jpg, IMG/right_2017_02_09_18_56_42_771.jpg,0.2766204,0.0,0.0,7.029887
IMG/center_2017_02_09_18_56_42_872.jpg, IMG/left_2017_02_09_18_56_42_872.jpg, IMG/right_2017_02_09_18_56_42_872.jpg,0.3441358,0.0,0.0,7.036891
IMG/center_2017_02_09_18_56_42_972.jpg, IMG/left_2017_02_09_18_56_42_972.jpg, IMG/right_2017_02_09_18_56_42_972.jpg,0.4309414,0.0,0.0,7.047742
IMG/center_2017_02_09_18_56_43_072.jpg, IMG/left_2017_02_09_18_56_43_072.jpg, IMG/right_2017_02_09_18_56_43_072.jpg,0.2573302,0.0,0.0,7.076571
IMG/center_2017_02_09_18_56_43_173.jpg, IMG/left_2017_02_09_18_56_43_173.jpg, IMG/right_2017_02_09_18_56_43_173.jpg,0.2573302,0.0,0.0,7.106191
IMG/center_2017_02_09_18_56_44_582.jpg, IMG/left_2017_02_09_18_56_44_582.jpg, IMG/right_2017_02_09_18_56_44_582.jpg,0.04513889,0.0,0.0,7.776054
IMG/center_2017_02_09_18_56_44_682.jpg, IMG/left_2017_02_09_18_56_44_682.jpg, IMG/right_2017_02_09_18_56_44_682.jpg,0.21875,0.0,0.0,7.82421
IMG/center_2017_02_09_18_56_44_783.jpg, IMG/left_2017_02_09_18_56_44_783.jpg, IMG/right_2017_02_09_18_56_44_783.jpg,0.2380401,0.0,0.0,7.871852
IMG/center_2017_02_09_18_56_44_884.jpg, IMG/left_2017_02_09_18_56_44_884.jpg, IMG/right_2017_02_09_18_56_44_884.jpg,0.2380401,0.0,0.0,7.926221
IMG/center_2017_02_09_18_56_44_984.jpg, IMG/left_2017_02_09_18_56_44_984.jpg, IMG/right_2017_02_09_18_56_44_984.jpg,0.2573302,0.0,0.0,7.980402
IMG/center_2017_02_09_18_56_45_085.jpg, IMG/left_2017_02_09_18_56_45_085.jpg, IMG/right_2017_02_09_18_56_45_085.jpg,0.3923611,0.0,0.0,8.025746
IMG/center_2017_02_09_18_56_51_624.jpg, IMG/left_2017_02_09_18_56_51_624.jpg, IMG/right_2017_02_09_18_56_51_624.jpg,-0.006558645,0.0,0.0,7.24671
IMG/center_2017_02_09_18_56_51_725.jpg, IMG/left_2017_02_09_18_56_51_725.jpg, IMG/right_2017_02_09_18_56_51_725.jpg,-0.1415895,0.0,0.0,7.214014
IMG/center_2017_02_09_18_56_52_027.jpg, IMG/left_2017_02_09_18_56_52_027.jpg, IMG/right_2017_02_09_18_56_52_027.jpg,-0.5563272,0.0,0.0,6.939472
IMG/center_2017_02_09_18_56_52_127.jpg, IMG/left_2017_02_09_18_56_52_127.jpg, IMG/right_2017_02_09_18_56_52_127.jpg,-0.4502315,0.0,0.0,6.943322
IMG/center_2017_02_09_18_56_53_538.jpg, IMG/left_2017_02_09_18_56_53_538.jpg, IMG/right_2017_02_09_18_56_53_538.jpg,-0.4502315,0.0,0.0,6.944988
IMG/center_2017_02_09_18_56_53_638.jpg, IMG/left_2017_02_09_18_56_53_638.jpg, IMG/right_2017_02_09_18_56_53_638.jpg,-0.3344907,0.0,0.0,6.932854
IMG/center_2017_02_09_18_56_53_738.jpg, IMG/left_2017_02_09_18_56_53_738.jpg, IMG/right_2017_02_09_18_56_53_738.jpg,-0.1705247,0.0,0.0,6.954885
IMG/center_2017_02_09_18_56_53_839.jpg, IMG/left_2017_02_09_18_56_53_839.jpg, IMG/right_2017_02_09_18_56_53_839.jpg,-0.1512346,0.0,0.0,6.976011
IMG/center_2017_02_09_18_56_53_939.jpg, IMG/left_2017_02_09_18_56_53_939.jpg, IMG/right_2017_02_09_18_56_53_939.jpg,-0.1512346,0.0,0.0,6.995818
IMG/center_2017_02_09_18_56_54_039.jpg, IMG/left_2017_02_09_18_56_54_039.jpg, IMG/right_2017_02_09_18_56_54_039.jpg,-0.4502315,0.0,0.0,6.990736
IMG/center_2017_02_09_18_56_54_139.jpg, IMG/left_2017_02_09_18_56_54_139.jpg, IMG/right_2017_02_09_18_56_54_139.jpg,-0.537037,0.0,0.0,6.983047
IMG/center_2017_02_09_18_56_54_240.jpg, IMG/left_2017_02_09_18_56_54_240.jpg, IMG/right_2017_02_09_18_56_54_240.jpg,-0.537037,0.0,0.0,6.998193
IMG/center_2017_02_09_18_56_54_341.jpg, IMG/left_2017_02_09_18_56_54_341.jpg, IMG/right_2017_02_09_18_56_54_341.jpg,-0.5177469,0.0,0.0,7.020281
IMG/center_2017_02_09_18_56_54_441.jpg, IMG/left_2017_02_09_18_56_54_441.jpg, IMG/right_2017_02_09_18_56_54_441.jpg,-0.537037,0.0,0.0,7.043283
IMG/center_2017_02_09_18_56_54_542.jpg, IMG/left_2017_02_09_18_56_54_542.jpg, IMG/right_2017_02_09_18_56_54_542.jpg,-0.4405864,0.0,0.0,7.076555
IMG/center_2017_02_09_18_56_54_643.jpg, IMG/left_2017_02_09_18_56_54_643.jpg, IMG/right_2017_02_09_18_56_54_643.jpg,-0.4212963,0.0,0.0,7.112803
IMG/center_2017_02_09_18_56_54_744.jpg, IMG/left_2017_02_09_18_56_54_744.jpg, IMG/right_2017_02_09_18_56_54_744.jpg,-0.4212963,0.0,0.0,7.142653
IMG/center_2017_02_09_18_56_54_844.jpg, IMG/left_2017_02_09_18_56_54_844.jpg, IMG/right_2017_02_09_18_56_54_844.jpg,-0.373071,0.0,0.0,7.175383
IMG/center_2017_02_09_18_56_54_945.jpg, IMG/left_2017_02_09_18_56_54_945.jpg, IMG/right_2017_02_09_18_56_54_945.jpg,-0.2669753,0.0,0.0,7.212208
IMG/center_2017_02_09_18_56_55_046.jpg, IMG/left_2017_02_09_18_56_55_046.jpg, IMG/right_2017_02_09_18_56_55_046.jpg,-0.2669753,0.0,0.0,7.247577
IMG/center_2017_02_09_18_56_55_146.jpg, IMG/left_2017_02_09_18_56_55_146.jpg, IMG/right_2017_02_09_18_56_55_146.jpg,-0.2669753,0.0,0.0,7.279972
IMG/center_2017_02_09_18_56_55_246.jpg, IMG/left_2017_02_09_18_56_55_246.jpg, IMG/right_2017_02_09_18_56_55_246.jpg,-0.2380401,0.0,0.0,7.31339
IMG/center_2017_02_09_18_56_55_347.jpg, IMG/left_2017_02_09_18_56_55_347.jpg, IMG/right_2017_02_09_18_56_55_347.jpg,-0.3827161,0.0,0.0,7.331015
IMG/center_2017_02_09_18_56_55_447.jpg, IMG/left_2017_02_09_18_56_55_447.jpg, IMG/right_2017_02_09_18_56_55_447.jpg,-0.4502315,0.0,0.0,7.350309
IMG/center_2017_02_09_18_56_55_547.jpg, IMG/left_2017_02_09_18_56_55_547.jpg, IMG/right_2017_02_09_18_56_55_547.jpg,-0.4502315,0.0,0.0,7.379817
IMG/center_2017_02_09_18_56_55_647.jpg, IMG/left_2017_02_09_18_56_55_647.jpg, IMG/right_2017_02_09_18_56_55_647.jpg,-0.4405864,0.0,0.0,7.41229
IMG/center_2017_02_09_18_56_55_748.jpg, IMG/left_2017_02_09_18_56_55_748.jpg, IMG/right_2017_02_09_18_56_55_748.jpg,-0.4502315,0.0,0.0,7.444111
IMG/center_2017_02_09_18_56_55_849.jpg, IMG/left_2017_02_09_18_56_55_849.jpg, IMG/right_2017_02_09_18_56_55_849.jpg,-0.4502315,0.0,0.0,7.474887
IMG/center_2017_02_09_18_56_55_950.jpg, IMG/left_2017_02_09_18_56_55_950.jpg, IMG/right_2017_02_09_18_56_55_950.jpg,-0.4405864,0.0,0.0,7.50806
IMG/center_2017_02_09_18_56_58_260.jpg, IMG/left_2017_02_09_18_56_58_260.jpg, IMG/right_2017_02_09_18_56_58_260.jpg,-0.5081019,0.0,0.0,8.268366
IMG/center_2017_02_09_18_56_58_361.jpg, IMG/left_2017_02_09_18_56_58_361.jpg, IMG/right_2017_02_09_18_56_58_361.jpg,-0.5756173,0.0,0.0,8.199387
IMG/center_2017_02_09_18_57_00_973.jpg, IMG/left_2017_02_09_18_57_00_973.jpg, IMG/right_2017_02_09_18_57_00_973.jpg,0.2380401,0.0,0.0,10.19091
IMG/center_2017_02_09_18_57_01_074.jpg, IMG/left_2017_02_09_18_57_01_074.jpg, IMG/right_2017_02_09_18_57_01_074.jpg,0.2573302,0.0,0.0,10.18414
IMG/center_2017_02_09_18_57_01_174.jpg, IMG/left_2017_02_09_18_57_01_174.jpg, IMG/right_2017_02_09_18_57_01_174.jpg,0.3923611,0.0,0.0,10.14718
IMG/center_2017_02_09_18_57_01_274.jpg, IMG/left_2017_02_09_18_57_01_274.jpg, IMG/right_2017_02_09_18_57_01_274.jpg,0.3827161,0.0,0.0,10.13881
IMG/center_2017_02_09_18_57_01_374.jpg, IMG/left_2017_02_09_18_57_01_374.jpg, IMG/right_2017_02_09_18_57_01_374.jpg,0.3055556,0.0,0.0,10.1405
IMG/center_2017_02_09_18_57_02_378.jpg, IMG/left_2017_02_09_18_57_02_378.jpg, IMG/right_2017_02_09_18_57_02_378.jpg,0.2573302,0.0,0.0,10.01442
IMG/center_2017_02_09_18_57_02_479.jpg, IMG/left_2017_02_09_18_57_02_479.jpg, IMG/right_2017_02_09_18_57_02_479.jpg,0.3248457,0.0,0.0,9.971777
IMG/center_2017_02_09_18_57_02_579.jpg, IMG/left_2017_02_09_18_57_02_579.jpg, IMG/right_2017_02_09_18_57_02_579.jpg,0.3055556,0.0,0.0,9.939633
IMG/center_2017_02_09_18_57_02_679.jpg, IMG/left_2017_02_09_18_57_02_679.jpg, IMG/right_2017_02_09_18_57_02_679.jpg,0.3248457,0.0,0.0,9.916996
IMG/center_2017_02_09_18_57_02_779.jpg, IMG/left_2017_02_09_18_57_02_779.jpg, IMG/right_2017_02_09_18_57_02_779.jpg,0.3248457,0.0,0.0,9.896192
IMG/center_2017_02_09_18_57_02_880.jpg, IMG/left_2017_02_09_18_57_02_880.jpg, IMG/right_2017_02_09_18_57_02_880.jpg,0.3441358,0.0,0.0,9.872583
IMG/center_2017_02_09_18_57_02_981.jpg, IMG/left_2017_02_09_18_57_02_981.jpg, IMG/right_2017_02_09_18_57_02_981.jpg,0.3248457,0.0,0.0,9.850119
IMG/center_2017_02_09_18_57_03_081.jpg, IMG/left_2017_02_09_18_57_03_081.jpg, IMG/right_2017_02_09_18_57_03_081.jpg,0.3055556,0.0,0.0,9.825736
IMG/center_2017_02_09_18_57_03_181.jpg, IMG/left_2017_02_09_18_57_03_181.jpg, IMG/right_2017_02_09_18_57_03_181.jpg,0.3055556,0.0,0.0,9.796788
IMG/center_2017_02_09_18_57_03_282.jpg, IMG/left_2017_02_09_18_57_03_282.jpg, IMG/right_2017_02_09_18_57_03_282.jpg,0.3055556,0.0,0.0,9.767263
IMG/center_2017_02_09_18_57_03_382.jpg, IMG/left_2017_02_09_18_57_03_382.jpg, IMG/right_2017_02_09_18_57_03_382.jpg,0.3055556,0.0,0.0,9.737624
IMG/center_2017_02_09_18_57_03_482.jpg, IMG/left_2017_02_09_18_57_03_482.jpg, IMG/right_2017_02_09_18_57_03_482.jpg,0.3055556,0.0,0.0,9.707006
IMG/center_2017_02_09_18_57_03_583.jpg, IMG/left_2017_02_09_18_57_03_583.jpg, IMG/right_2017_02_09_18_57_03_583.jpg,0.3055556,0.0,0.0,9.674565
IMG/center_2017_02_09_18_57_03_683.jpg, IMG/left_2017_02_09_18_57_03_683.jpg, IMG/right_2017_02_09_18_57_03_683.jpg,0.3055556,0.0,0.0,9.642282
IMG/center_2017_02_09_18_57_03_784.jpg, IMG/left_2017_02_09_18_57_03_784.jpg, IMG/right_2017_02_09_18_57_03_784.jpg,0.3055556,0.0,0.0,9.608269
IMG/center_2017_02_09_18_57_03_885.jpg, IMG/left_2017_02_09_18_57_03_885.jpg, IMG/right_2017_02_09_18_57_03_885.jpg,0.3055556,0.0,0.0,9.569613
IMG/center_2017_02_09_18_57_03_985.jpg, IMG/left_2017_02_09_18_57_03_985.jpg, IMG/right_2017_02_09_18_57_03_985.jpg,0.3055556,0.0,0.0,9.523841
IMG/center_2017_02_09_18_57_04_086.jpg, IMG/left_2017_02_09_18_57_04_086.jpg, IMG/right_2017_02_09_18_57_04_086.jpg,0.3055556,0.0,0.0,9.478703
IMG/center_2017_02_09_18_57_04_186.jpg, IMG/left_2017_02_09_18_57_04_186.jpg, IMG/right_2017_02_09_18_57_04_186.jpg,0.3055556,0.0,0.0,9.433565
IMG/center_2017_02_09_18_57_04_287.jpg, IMG/left_2017_02_09_18_57_04_287.jpg, IMG/right_2017_02_09_18_57_04_287.jpg,0.3055556,0.0,0.0,9.389261
IMG/center_2017_02_09_18_57_08_712.jpg, IMG/left_2017_02_09_18_57_08_712.jpg, IMG/right_2017_02_09_18_57_08_712.jpg,-0.1994599,0.0,0.0,6.496918
IMG/center_2017_02_09_18_57_08_814.jpg, IMG/left_2017_02_09_18_57_08_814.jpg, IMG/right_2017_02_09_18_57_08_814.jpg,-0.5081019,0.0,0.0,6.366656
IMG/center_2017_02_09_18_57_08_914.jpg, IMG/left_2017_02_09_18_57_08_914.jpg, IMG/right_2017_02_09_18_57_08_914.jpg,-0.537037,0.0,0.0,6.297913
IMG/center_2017_02_09_18_57_10_522.jpg, IMG/left_2017_02_09_18_57_10_522.jpg, IMG/right_2017_02_09_18_57_10_522.jpg,-0.01620371,0.0,0.0,5.371331
IMG/center_2017_02_09_18_57_10_623.jpg, IMG/left_2017_02_09_18_57_10_623.jpg, IMG/right_2017_02_09_18_57_10_623.jpg,-0.1415895,0.0,0.0,5.328567
IMG/center_2017_02_09_18_57_11_527.jpg, IMG/left_2017_02_09_18_57_11_527.jpg, IMG/right_2017_02_09_18_57_11_527.jpg,-0.4502315,0.0,0.0,4.852155
IMG/center_2017_02_09_18_57_12_834.jpg, IMG/left_2017_02_09_18_57_12_834.jpg, IMG/right_2017_02_09_18_57_12_834.jpg,-0.2573302,0.0,0.0,7.159471
IMG/center_2017_02_09_18_57_12_934.jpg, IMG/left_2017_02_09_18_57_12_934.jpg, IMG/right_2017_02_09_18_57_12_934.jpg,-0.5081019,0.0,0.0,7.067863
IMG/center_2017_02_09_18_57_13_135.jpg, IMG/left_2017_02_09_18_57_13_135.jpg, IMG/right_2017_02_09_18_57_13_135.jpg,-0.5756173,0.0,0.0,6.889844
IMG/center_2017_02_09_18_57_13_235.jpg, IMG/left_2017_02_09_18_57_13_235.jpg, IMG/right_2017_02_09_18_57_13_235.jpg,-0.4405864,0.0,0.0,6.862288
IMG/center_2017_02_09_18_57_13_336.jpg, IMG/left_2017_02_09_18_57_13_336.jpg, IMG/right_2017_02_09_18_57_13_336.jpg,-0.2862654,0.0,0.0,6.829779
IMG/center_2017_02_09_18_57_13_437.jpg, IMG/left_2017_02_09_18_57_13_437.jpg, IMG/right_2017_02_09_18_57_13_437.jpg,-0.2862654,0.1453078,0.0,6.843589
IMG/center_2017_02_09_18_57_13_537.jpg, IMG/left_2017_02_09_18_57_13_537.jpg, IMG/right_2017_02_09_18_57_13_537.jpg,-0.3055556,0.446454,0.0,7.179024
IMG/center_2017_02_09_18_57_13_637.jpg, IMG/left_2017_02_09_18_57_13_637.jpg, IMG/right_2017_02_09_18_57_13_637.jpg,-0.3055556,0.7454009,0.0,7.869121
IMG/center_2017_02_09_18_57_13_738.jpg, IMG/left_2017_02_09_18_57_13_738.jpg, IMG/right_2017_02_09_18_57_13_738.jpg,-0.3055556,1.0,0.0,8.902946
IMG/center_2017_02_09_18_57_13_839.jpg, IMG/left_2017_02_09_18_57_13_839.jpg, IMG/right_2017_02_09_18_57_13_839.jpg,-0.3055556,1.0,0.0,10.04431
IMG/center_2017_02_09_18_57_13_939.jpg, IMG/left_2017_02_09_18_57_13_939.jpg, IMG/right_2017_02_09_18_57_13_939.jpg,-0.2380401,0.7715108,0.0,11.06837
IMG/center_2017_02_09_18_57_14_039.jpg, IMG/left_2017_02_09_18_57_14_039.jpg, IMG/right_2017_02_09_18_57_14_039.jpg,-0.2669753,0.472024,0.0,11.33335
IMG/center_2017_02_09_18_57_14_140.jpg, IMG/left_2017_02_09_18_57_14_140.jpg, IMG/right_2017_02_09_18_57_14_140.jpg,-0.3537809,0.1718197,0.0,11.8509
IMG/center_2017_02_09_18_57_14_240.jpg, IMG/left_2017_02_09_18_57_14_240.jpg, IMG/right_2017_02_09_18_57_14_240.jpg,-0.3344907,0.0,0.0,12.12169
IMG/center_2017_02_09_18_57_14_341.jpg, IMG/left_2017_02_09_18_57_14_341.jpg, IMG/right_2017_02_09_18_57_14_341.jpg,-0.3537809,0.0,0.0,11.85361
IMG/center_2017_02_09_18_57_14_442.jpg, IMG/left_2017_02_09_18_57_14_442.jpg, IMG/right_2017_02_09_18_57_14_442.jpg,-0.3344907,0.0,0.0,11.81141
IMG/center_2017_02_09_18_57_14_542.jpg, IMG/left_2017_02_09_18_57_14_542.jpg, IMG/right_2017_02_09_18_57_14_542.jpg,-0.3344907,0.0,0.0,11.59538
IMG/center_2017_02_09_18_57_14_642.jpg, IMG/left_2017_02_09_18_57_14_642.jpg, IMG/right_2017_02_09_18_57_14_642.jpg,-0.3248457,0.0,0.0,11.5735
IMG/center_2017_02_09_18_57_14_742.jpg, IMG/left_2017_02_09_18_57_14_742.jpg, IMG/right_2017_02_09_18_57_14_742.jpg,-0.3248457,0.0,0.0,11.47432
IMG/center_2017_02_09_18_57_14_842.jpg, IMG/left_2017_02_09_18_57_14_842.jpg, IMG/right_2017_02_09_18_57_14_842.jpg,-0.2669753,0.0,0.0,11.27409
IMG/center_2017_02_09_18_57_14_943.jpg, IMG/left_2017_02_09_18_57_14_943.jpg, IMG/right_2017_02_09_18_57_14_943.jpg,-0.3055556,0.0,0.0,11.34033
IMG/center_2017_02_09_18_57_15_043.jpg, IMG/left_2017_02_09_18_57_15_043.jpg, IMG/right_2017_02_09_18_57_15_043.jpg,-0.3055556,0.0,0.0,11.25029
IMG/center_2017_02_09_18_57_15_144.jpg, IMG/left_2017_02_09_18_57_15_144.jpg, IMG/right_2017_02_09_18_57_15_144.jpg,-0.3055556,0.0,0.0,11.1417
IMG/center_2017_02_09_18_57_15_244.jpg, IMG/left_2017_02_09_18_57_15_244.jpg, IMG/right_2017_02_09_18_57_15_244.jpg,-0.3055556,0.0,0.0,11.11615
IMG/center_2017_02_09_18_57_15_345.jpg, IMG/left_2017_02_09_18_57_15_345.jpg, IMG/right_2017_02_09_18_57_15_345.jpg,-0.3055556,0.01279521,0.0,11.03903
IMG/center_2017_02_09_18_57_15_446.jpg, IMG/left_2017_02_09_18_57_15_446.jpg, IMG/right_2017_02_09_18_57_15_446.jpg,-0.2862654,0.3133049,0.0,11.17034
IMG/center_2017_02_09_18_57_15_547.jpg, IMG/left_2017_02_09_18_57_15_547.jpg, IMG/right_2017_02_09_18_57_15_547.jpg,-0.3055556,0.1053908,0.0,11.06325
IMG/center_2017_02_09_18_57_15_648.jpg, IMG/left_2017_02_09_18_57_15_648.jpg, IMG/right_2017_02_09_18_57_15_648.jpg,-0.3055556,0.0,0.0,11.32528
IMG/center_2017_02_09_18_57_15_748.jpg, IMG/left_2017_02_09_18_57_15_748.jpg, IMG/right_2017_02_09_18_57_15_748.jpg,-0.05478396,0.0,0.0,11.24828
IMG/center_2017_02_09_18_57_15_849.jpg, IMG/left_2017_02_09_18_57_15_849.jpg, IMG/right_2017_02_09_18_57_15_849.jpg,-0.006558645,0.0,0.0,11.15508
IMG/center_2017_02_09_18_57_15_949.jpg, IMG/left_2017_02_09_18_57_15_949.jpg, IMG/right_2017_02_09_18_57_15_949.jpg,-0.006558645,0.0,0.0,11.08158
IMG/center_2017_02_09_18_57_16_050.jpg, IMG/left_2017_02_09_18_57_16_050.jpg, IMG/right_2017_02_09_18_57_16_050.jpg,-0.006558645,0.0,0.0,11.00576
IMG/center_2017_02_09_18_57_16_151.jpg, IMG/left_2017_02_09_18_57_16_151.jpg, IMG/right_2017_02_09_18_57_16_151.jpg,-0.03549383,0.0,0.0,10.91559
IMG/center_2017_02_09_18_57_16_252.jpg, IMG/left_2017_02_09_18_57_16_252.jpg, IMG/right_2017_02_09_18_57_16_252.jpg,-0.4020062,0.0,0.0,10.78366
IMG/center_2017_02_09_18_57_16_352.jpg, IMG/left_2017_02_09_18_57_16_352.jpg, IMG/right_2017_02_09_18_57_16_352.jpg,-0.4212963,0.0,0.0,10.67029
IMG/center_2017_02_09_18_57_16_452.jpg, IMG/left_2017_02_09_18_57_16_452.jpg, IMG/right_2017_02_09_18_57_16_452.jpg,-0.373071,0.0,0.0,10.59916
IMG/center_2017_02_09_18_57_16_554.jpg, IMG/left_2017_02_09_18_57_16_554.jpg, IMG/right_2017_02_09_18_57_16_554.jpg,-0.373071,0.0,0.0,10.53198
IMG/center_2017_02_09_18_57_16_655.jpg, IMG/left_2017_02_09_18_57_16_655.jpg, IMG/right_2017_02_09_18_57_16_655.jpg,-0.373071,0.0,0.0,10.46084
IMG/center_2017_02_09_18_57_16_756.jpg, IMG/left_2017_02_09_18_57_16_756.jpg, IMG/right_2017_02_09_18_57_16_756.jpg,-0.3537809,0.0,0.0,10.3954
IMG/center_2017_02_09_18_57_16_857.jpg, IMG/left_2017_02_09_18_57_16_857.jpg, IMG/right_2017_02_09_18_57_16_857.jpg,-0.373071,0.0,0.0,10.32761
IMG/center_2017_02_09_18_57_16_957.jpg, IMG/left_2017_02_09_18_57_16_957.jpg, IMG/right_2017_02_09_18_57_16_957.jpg,-0.3537809,0.0,0.0,10.26413
IMG/center_2017_02_09_18_57_17_057.jpg, IMG/left_2017_02_09_18_57_17_057.jpg, IMG/right_2017_02_09_18_57_17_057.jpg,-0.373071,0.0,0.0,10.20224
IMG/center_2017_02_09_18_57_17_158.jpg, IMG/left_2017_02_09_18_57_17_158.jpg, IMG/right_2017_02_09_18_57_17_158.jpg,-0.373071,0.0,0.0,10.14242
IMG/center_2017_02_09_18_57_17_259.jpg, IMG/left_2017_02_09_18_57_17_259.jpg, IMG/right_2017_02_09_18_57_17_259.jpg,-0.373071,0.0,0.0,10.08015
IMG/center_2017_02_09_18_57_17_359.jpg, IMG/left_2017_02_09_18_57_17_359.jpg, IMG/right_2017_02_09_18_57_17_359.jpg,-0.373071,0.0,0.0,10.01481
IMG/center_2017_02_09_18_57_17_459.jpg, IMG/left_2017_02_09_18_57_17_459.jpg, IMG/right_2017_02_09_18_57_17_459.jpg,-0.373071,0.0,0.0,9.951093
IMG/center_2017_02_09_18_57_17_560.jpg, IMG/left_2017_02_09_18_57_17_560.jpg, IMG/right_2017_02_09_18_57_17_560.jpg,-0.3537809,0.0,0.0,9.891749
IMG/center_2017_02_09_18_57_17_661.jpg, IMG/left_2017_02_09_18_57_17_661.jpg, IMG/right_2017_02_09_18_57_17_661.jpg,-0.2669753,0.0,0.0,9.838201
IMG/center_2017_02_09_18_57_18_163.jpg, IMG/left_2017_02_09_18_57_18_163.jpg, IMG/right_2017_02_09_18_57_18_163.jpg,-0.1898148,0.0,0.0,9.518873
IMG/center_2017_02_09_18_57_18_265.jpg, IMG/left_2017_02_09_18_57_18_265.jpg, IMG/right_2017_02_09_18_57_18_265.jpg,-0.1512346,0.0,0.0,9.462598
IMG/center_2017_02_09_18_57_18_366.jpg, IMG/left_2017_02_09_18_57_18_366.jpg, IMG/right_2017_02_09_18_57_18_366.jpg,-0.1512346,0.0,0.0,9.412133
IMG/center_2017_02_09_18_57_19_272.jpg, IMG/left_2017_02_09_18_57_19_272.jpg, IMG/right_2017_02_09_18_57_19_272.jpg,-0.2669753,0.0,0.0,8.929718
IMG/center_2017_02_09_18_57_19_372.jpg, IMG/left_2017_02_09_18_57_19_372.jpg, IMG/right_2017_02_09_18_57_19_372.jpg,-0.3537809,0.0,0.0,8.832175
IMG/center_2017_02_09_18_57_19_474.jpg, IMG/left_2017_02_09_18_57_19_474.jpg, IMG/right_2017_02_09_18_57_19_474.jpg,-0.3344907,0.0,0.0,8.77209
IMG/center_2017_02_09_18_57_19_574.jpg, IMG/left_2017_02_09_18_57_19_574.jpg, IMG/right_2017_02_09_18_57_19_574.jpg,-0.4502315,0.0,0.0,8.706337
IMG/center_2017_02_09_18_57_19_675.jpg, IMG/left_2017_02_09_18_57_19_675.jpg, IMG/right_2017_02_09_18_57_19_675.jpg,-0.4212963,0.0,0.0,8.654416
IMG/center_2017_02_09_18_57_19_775.jpg, IMG/left_2017_02_09_18_57_19_775.jpg, IMG/right_2017_02_09_18_57_19_775.jpg,-0.4405864,0.0,0.0,8.603733
